This file contains the LC params of SN2012dn in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2456133.540505 +/- 0.441771
Magnitude at maximum in B band is: 14.354004 +/- 0.024666
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2456148.540505
Magnitude after 15-days from B band maximum is: 15.358784 +/- 0.043098
Estimated value of dm15 is: 1.004779 +/- 0.049658
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2456139.131705           14.519552       0.029859

2456139.169484           14.521709       0.029912

2456139.207262           14.523878       0.029965

2456139.245041           14.526061       0.030017

2456139.282819           14.528255       0.030070

2456139.320597           14.530463       0.030123

2456139.358376           14.532683       0.030176

2456139.396154           14.534916       0.030229

2456139.433932           14.537162       0.030282

2456139.471711           14.539420       0.030335

2456139.509489           14.541690       0.030388

2456139.547268           14.543974       0.030441

2456139.585046           14.546269       0.030494

2456139.622824           14.548578       0.030547

2456139.660603           14.550899       0.030600

2456139.698381           14.553232       0.030653

2456139.736159           14.555577       0.030705

2456139.773938           14.557935       0.030758

2456139.811716           14.560306       0.030811

2456139.849495           14.562689       0.030864

2456139.887273           14.565084       0.030917

2456139.925051           14.567491       0.030969

